Status,Customer Age,Dependents,Tenure,Total Relationship Count,Months Inactive,Contacts Made,Credit Limit,Total Revolving Balance,Average Revolving Available,Trans Amount Change,Total Trans Amount,Total Trans Count,Trans Count Change,Avg Utilization Ratio,Attrited,Gender_male,Education_College,Education_Doctorate,Education_Graduate,Education_High School,Education_Post-Graduate,Education_Uneducated,Education_Unknown,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Marital Status_Unknown,Income Level Code,Card Level_Blue,Card Level_Gold,Card Level_Platinum,Card Level_Silver,Avg Trans Amount,Avg Months between Contacts,Contacts per Relationship,Trans Amt per Credit Limit,Trans Count per Credit Limit,Total Rev Bal to Credit Limit,Avail Rev Bal to Credit Limit,Trans Amt to Count Change,Contacts per Inactive Mo
Existing Customer,56,1,43,3,1,1,5319.0,921,4398.0,0.866,15048,110,0.618,0.17300000000000001,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,136.8,21.5,0.3333333333333333,2.829103214890017,0.020680579056213573,0.17315284827975183,0.8268471517202481,1.401294498381877,1.0
Existing Customer,34,3,36,3,2,1,4549.0,990,3559.0,0.745,13804,123,0.732,0.218,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,112.22764227642277,18.0,0.3333333333333333,3.0345130797977578,0.02703890965047263,0.21763024840624312,0.7823697515937569,1.0177595628415301,0.5
Existing Customer,49,2,39,2,3,1,15894.0,1293,14601.0,0.693,14256,118,0.735,0.081,0,1,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,120.8135593220339,19.5,0.5,0.8969422423556059,0.007424185227129734,0.08135145337863345,0.9186485466213665,0.9428571428571428,0.3333333333333333
Existing Customer,32,1,16,3,3,1,17894.0,2517,15377.0,0.731,15305,111,0.586,0.141,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,137.88288288288288,8.0,0.3333333333333333,0.8553146306024366,0.006203196602213032,0.14066167430423607,0.859338325695764,1.2474402730375427,0.3333333333333333
Attrited Customer,49,3,37,2,2,2,5855.0,0,5855.0,0.9620000000000001,9202,80,0.86,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,115.025,12.333333333333334,1.0,1.5716481639624253,0.013663535439795047,0.0,1.0,1.1186046511627907,1.0
Existing Customer,60,1,54,2,2,3,13062.0,1731,11331.0,0.9359999999999999,13609,108,0.565,0.133,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,126.00925925925925,13.5,1.5,1.041877201041188,0.008268259072117593,0.13252181901699586,0.8674781809830041,1.656637168141593,1.5
Attrited Customer,51,3,33,3,3,3,7428.0,0,7428.0,0.873,8078,62,0.722,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,130.29032258064515,8.25,1.0,1.0875067312870221,0.00834679590737749,0.0,1.0,1.2091412742382273,1.0
Existing Customer,39,2,19,3,3,2,8848.0,961,7887.0,0.884,15352,117,0.6709999999999999,0.109,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,131.2136752136752,6.333333333333333,0.6666666666666666,1.7350813743218807,0.013223327305605787,0.1086121157323689,0.891387884267631,1.317436661698957,0.6666666666666666
Existing Customer,54,2,41,3,1,3,7362.0,1176,6186.0,0.735,17390,130,0.688,0.16,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,133.76923076923077,10.25,1.0,2.3621298560173867,0.017658245042108122,0.15973920130399347,0.8402607986960066,1.068313953488372,3.0
Existing Customer,53,5,36,2,4,1,34516.0,2088,32428.0,0.8220000000000001,15290,123,0.732,0.06,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,0,124.3089430894309,18.0,0.5,0.4429829644222969,0.0035635647236064434,0.06049368408853865,0.9395063159114614,1.1229508196721312,0.25
Existing Customer,35,3,28,3,1,2,4380.0,0,4380.0,0.7190000000000001,17258,121,0.7040000000000001,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,142.62809917355372,9.333333333333334,0.6666666666666666,3.9401826484018265,0.027625570776255708,0.0,1.0,1.0213068181818181,2.0
Existing Customer,47,2,36,3,3,2,12510.0,1871,10639.0,0.748,14018,128,0.778,0.15,0,1,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,109.515625,12.0,0.6666666666666666,1.1205435651478817,0.010231814548361312,0.1495603517186251,0.8504396482813749,0.961439588688946,0.6666666666666666
Existing Customer,52,5,36,2,3,2,23712.0,2195,21517.0,0.754,16258,115,0.855,0.09300000000000001,0,1,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,141.37391304347827,12.0,1.0,0.685644399460189,0.004849865047233468,0.0925691632928475,0.9074308367071525,0.8818713450292398,0.6666666666666666
Existing Customer,57,2,44,2,2,3,9149.0,1254,7895.0,0.762,14401,100,0.754,0.13699999999999998,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,144.01,11.0,1.5,1.574051808940868,0.010930156301235108,0.13706416001748825,0.8629358399825118,1.0106100795755968,1.5
Existing Customer,47,3,33,2,2,3,34516.0,1930,32586.0,0.93,16369,125,0.736,0.055999999999999994,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,130.952,8.25,1.5,0.4742438289488933,0.0036215088654537025,0.05591609688260517,0.9440839031173949,1.2635869565217392,1.5
Existing Customer,54,1,41,3,3,2,3784.0,2517,1267.0,0.648,15199,96,0.684,0.665,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,158.32291666666666,13.666666666666666,0.6666666666666666,4.016649048625792,0.02536997885835095,0.665169133192389,0.334830866807611,0.9473684210526315,0.6666666666666666
Existing Customer,39,1,29,3,1,2,9680.0,2101,7579.0,0.626,15152,100,0.695,0.217,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,151.52,9.666666666666666,0.6666666666666666,1.5652892561983471,0.010330578512396695,0.21704545454545454,0.7829545454545455,0.9007194244604317,2.0
Existing Customer,50,4,41,2,2,2,34516.0,2353,32163.0,0.667,15214,129,0.675,0.068,0,1,0,0,0,1,0,0,0,0,1,0,0,5,1,0,0,0,117.93798449612403,13.666666666666666,1.0,0.44078108703210106,0.003737397149148221,0.0681712828833005,0.9318287171166995,0.9881481481481481,1.0
Existing Customer,60,1,47,2,3,1,3845.0,1460,2385.0,0.857,14432,106,0.828,0.38,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,136.1509433962264,23.5,0.5,3.753446033810143,0.027568270481144342,0.37971391417425226,0.6202860858257477,1.035024154589372,0.3333333333333333
Existing Customer,41,2,27,2,3,1,13409.0,1255,12154.0,0.742,15573,99,0.768,0.094,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,157.3030303030303,13.5,0.5,1.1613841449772542,0.007383100902378999,0.09359385487359237,0.9064061451264076,0.9661458333333333,0.3333333333333333
Attrited Customer,50,2,40,3,4,6,34516.0,0,34516.0,0.8009999999999999,7661,79,1.079,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,96.9746835443038,5.714285714285714,2.0,0.22195503534592653,0.0022887936029667402,0.0,1.0,0.7423540315106579,1.5
Existing Customer,51,0,36,3,2,3,8065.0,0,8065.0,0.7290000000000001,14807,115,0.769,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,128.75652173913045,9.0,1.0,1.8359578425294483,0.01425914445133292,0.0,1.0,0.9479843953185957,1.5
Existing Customer,56,3,40,3,3,2,20501.0,561,19940.0,0.779,15162,99,0.6779999999999999,0.027000000000000003,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,153.15151515151516,13.333333333333334,0.6666666666666666,0.7395736793327155,0.004829032730110727,0.02736451880396078,0.9726354811960393,1.148967551622419,0.6666666666666666
Existing Customer,41,3,36,3,3,1,23260.0,1476,21784.0,0.975,15140,105,0.81,0.063,0,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,144.1904761904762,18.0,0.3333333333333333,0.6509028374892519,0.0045141874462596735,0.06345657781599312,0.9365434221840069,1.2037037037037035,0.3333333333333333
Attrited Customer,44,5,33,3,3,2,9073.0,2466,6607.0,0.446,6793,60,1.069,0.272,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,113.21666666666667,11.0,0.6666666666666666,0.7487049487490356,0.006613027664499063,0.2717954370109115,0.7282045629890885,0.4172123479887746,0.6666666666666666
Existing Customer,36,1,24,3,2,1,20101.0,1299,18802.0,0.858,14732,115,0.855,0.065,0,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,128.10434782608695,12.0,0.3333333333333333,0.7328988607531963,0.005721108402567036,0.06462365056464853,0.9353763494353515,1.0035087719298246,0.5
Attrited Customer,31,0,36,3,2,3,6911.0,2517,4394.0,0.934,8123,71,0.732,0.364,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,114.40845070422536,9.0,1.0,1.175372594414701,0.010273477065547678,0.3642019968166691,0.6357980031833309,1.2759562841530057,1.5
Existing Customer,49,1,36,2,3,2,3423.0,2186,1237.0,0.6709999999999999,14037,120,0.875,0.639,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,116.975,12.0,1.0,4.100788781770377,0.035056967572304996,0.6386210926088227,0.36137890739117734,0.7668571428571428,0.6666666666666666
Existing Customer,40,3,36,2,1,0,10729.0,0,10729.0,0.68,14364,108,0.636,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,133.0,36.0,0.0,1.338801379438904,0.010066175785254917,0.0,1.0,1.069182389937107,0.0
Existing Customer,49,4,30,2,3,2,34516.0,1963,32553.0,0.758,13174,86,0.792,0.057,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,153.1860465116279,10.0,1.0,0.38167806234789664,0.0024915980994321472,0.05687217522308494,0.943127824776915,0.9570707070707071,0.6666666666666666
Attrited Customer,46,4,39,3,3,2,34516.0,289,34227.0,0.95,8964,76,1.054,0.008,1,1,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,117.94736842105263,13.0,0.6666666666666666,0.2597056437594159,0.0022018773901958514,0.00837292849692896,0.9916270715030711,0.9013282732447817,0.6666666666666666
Existing Customer,54,1,49,2,3,3,28570.0,2027,26543.0,0.7490000000000001,15130,102,0.759,0.071,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,148.33333333333334,12.25,1.5,0.5295764788239412,0.0035701785089254463,0.07094854742737138,0.9290514525726287,0.9868247694334652,1.0
Existing Customer,29,1,16,3,2,1,12495.0,2517,9978.0,0.8270000000000001,14524,106,0.6829999999999999,0.201,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,137.0188679245283,8.0,0.3333333333333333,1.1623849539815927,0.008483393357342937,0.2014405762304922,0.7985594237695078,1.210834553440703,0.5
Attrited Customer,46,3,39,3,3,2,13344.0,1907,11437.0,0.8320000000000001,8534,86,0.83,0.14300000000000002,1,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,99.23255813953489,13.0,0.6666666666666666,0.6395383693045563,0.00644484412470024,0.14291067146282974,0.8570893285371702,1.002409638554217,0.6666666666666666
Attrited Customer,50,1,37,4,3,2,32563.0,0,32563.0,1.013,9220,81,0.884,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,5,1,0,0,0,113.82716049382717,12.333333333333334,0.5,0.28314344501428,0.0024874857967631973,0.0,1.0,1.1459276018099547,0.6666666666666666
Existing Customer,49,3,36,3,2,2,3375.0,0,3375.0,0.629,13992,103,0.807,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,135.84466019417476,12.0,0.6666666666666666,4.145777777777778,0.030518518518518518,0.0,1.0,0.7794299876084262,1.0
Existing Customer,50,2,36,2,2,1,12299.0,1664,10635.0,0.879,15060,90,0.915,0.135,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,167.33333333333334,18.0,0.5,1.2244897959183674,0.007317668103097813,0.1352955524839418,0.8647044475160582,0.960655737704918,0.5
Attrited Customer,60,1,50,4,4,5,4613.0,0,4613.0,0.978,8970,78,1.294,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,115.0,8.333333333333334,1.25,1.944504660741383,0.016908736180359853,0.0,1.0,0.7557959814528593,1.25
Existing Customer,55,2,36,3,2,1,10858.0,0,10858.0,0.787,14475,111,0.682,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,130.40540540540542,18.0,0.3333333333333333,1.3331184380180512,0.01022287714127832,0.0,1.0,1.1539589442815248,0.5
Existing Customer,57,3,50,3,1,1,34516.0,2293,32223.0,0.799,14287,114,0.754,0.066,0,1,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,125.32456140350877,25.0,0.3333333333333333,0.4139239772858964,0.003302816085293777,0.06643295862788272,0.9335670413721173,1.0596816976127321,1.0
Existing Customer,47,3,41,2,3,3,4207.0,1556,2651.0,0.6579999999999999,15312,122,0.718,0.37,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,125.50819672131148,10.25,1.5,3.639648205371999,0.028999286902781078,0.36985975754694556,0.6301402424530544,0.9164345403899721,1.0
Existing Customer,45,2,36,2,3,1,3336.0,1889,1447.0,0.85,13989,105,0.5670000000000001,0.5660000000000001,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,133.22857142857143,18.0,0.5,4.193345323741007,0.03147482014388489,0.5662470023980816,0.4337529976019185,1.4991181657848323,0.3333333333333333
Existing Customer,45,5,37,2,2,2,5465.0,1967,3498.0,0.644,14192,115,0.667,0.36,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,123.40869565217392,12.333333333333334,1.0,2.596889295516926,0.021043000914913082,0.35992680695333945,0.6400731930466605,0.9655172413793103,1.0
Existing Customer,55,1,36,3,1,3,12633.0,1661,10972.0,0.718,14378,98,0.69,0.131,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,146.71428571428572,9.0,1.0,1.1381302936752948,0.007757460619013694,0.13148104171614028,0.8685189582838597,1.0405797101449277,3.0
Existing Customer,39,1,36,3,1,3,34516.0,1260,33256.0,0.877,14576,95,0.759,0.037000000000000005,0,1,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,153.43157894736842,9.0,1.0,0.42229690578282536,0.002752346737744814,0.03650480936377332,0.9634951906362267,1.155467720685112,3.0
Attrited Customer,35,0,27,2,3,2,3876.0,0,3876.0,0.848,7712,73,0.825,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,105.64383561643835,9.0,1.0,1.9896800825593395,0.018833849329205368,0.0,1.0,1.0278787878787878,0.6666666666666666
Existing Customer,40,4,29,2,3,3,3326.0,2181,1145.0,0.8270000000000001,13583,110,0.746,0.6559999999999999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,123.48181818181818,7.25,1.5,4.083884546001203,0.03307276007215875,0.6557426337943476,0.34425736620565245,1.10857908847185,1.0
Existing Customer,49,4,38,3,3,1,34516.0,1562,32954.0,0.618,14212,100,0.667,0.045,0,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,1,142.12,19.0,0.3333333333333333,0.4117510719666242,0.002897207092362962,0.04525437478270947,0.9547456252172906,0.9265367316341828,0.3333333333333333
Attrited Customer,32,3,20,2,2,2,3264.0,0,3264.0,0.5489999999999999,6439,63,0.75,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,102.2063492063492,6.666666666666667,1.0,1.9727328431372548,0.019301470588235295,0.0,1.0,0.7319999999999999,1.0
Existing Customer,46,1,27,2,2,2,6903.0,2091,4812.0,0.919,15751,107,0.9109999999999999,0.303,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,147.20560747663552,9.0,1.0,2.2817615529479935,0.015500507025930754,0.30291177748804865,0.6970882225119513,1.0087815587266742,1.0
Existing Customer,42,3,31,2,3,2,2940.0,0,2940.0,0.9620000000000001,14792,120,0.875,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,123.26666666666667,10.333333333333334,1.0,5.031292517006802,0.04081632653061224,0.0,1.0,1.0994285714285714,0.6666666666666666
Existing Customer,51,1,38,3,3,1,13731.0,1375,12356.0,0.878,14826,99,0.7070000000000001,0.1,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,149.75757575757575,19.0,0.3333333333333333,1.0797465588813633,0.007209962857767096,0.10013837302454301,0.899861626975457,1.2418670438472417,0.3333333333333333
Attrited Customer,52,1,36,3,3,4,4826.0,0,4826.0,0.9540000000000001,8585,62,1.0,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,138.46774193548387,7.2,1.3333333333333333,1.778905926232905,0.0128470783257356,0.0,1.0,0.9540000000000001,1.3333333333333333
Attrited Customer,43,5,25,1,2,3,4259.0,0,4259.0,0.934,7993,71,0.6509999999999999,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,112.5774647887324,6.25,3.0,1.8767316271425216,0.016670579948344682,0.0,1.0,1.4347158218125964,1.5
Existing Customer,38,1,18,3,3,3,3523.0,1379,2144.0,0.71,15108,118,0.71,0.391,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,128.03389830508473,4.5,1.0,4.288390576213454,0.03349418109565711,0.39142776043145044,0.6085722395685496,1.0,1.0
Existing Customer,44,3,34,3,1,3,34516.0,1543,32973.0,0.774,13967,101,0.7120000000000001,0.045,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,138.2871287128713,8.5,1.0,0.4046529145903349,0.002926179163286592,0.04470390543516051,0.9552960945648395,1.0870786516853932,3.0
Existing Customer,47,4,42,3,3,2,16998.0,1404,15594.0,0.785,13977,127,0.693,0.083,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,110.05511811023622,14.0,0.6666666666666666,0.822273208612778,0.007471467231438993,0.08259795270031768,0.9174020472996823,1.1327561327561328,0.6666666666666666
Existing Customer,56,2,45,2,2,3,11714.0,898,10816.0,0.726,13956,122,0.718,0.077,0,1,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,114.39344262295081,11.25,1.5,1.191394912071026,0.010414888168004097,0.07666040635137443,0.9233395936486256,1.011142061281337,1.5
Attrited Customer,32,0,24,3,2,3,4097.0,0,4097.0,0.836,8376,64,0.684,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,130.875,6.0,1.0,2.044422748352453,0.015621186233829631,0.0,1.0,1.222222222222222,1.5
Attrited Customer,41,3,31,3,3,3,3952.0,0,3952.0,1.002,8241,82,0.9520000000000001,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,100.5,7.75,1.0,2.0852732793522266,0.020748987854251014,0.0,1.0,1.0525210084033614,1.0
Attrited Customer,41,4,25,2,2,3,29295.0,0,29295.0,1.411,9865,65,0.711,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,151.76923076923077,6.25,1.5,0.33674688513398193,0.002218808670421574,0.0,1.0,1.9845288326300985,1.5
Existing Customer,31,0,36,3,3,1,26423.0,0,26423.0,0.6709999999999999,13575,108,0.77,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,125.69444444444444,18.0,0.3333333333333333,0.5137569541687167,0.004087348143662718,0.0,1.0,0.8714285714285713,0.3333333333333333
Existing Customer,45,4,37,3,3,1,3196.0,1817,1379.0,0.731,13300,104,0.677,0.569,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,127.88461538461539,18.5,0.3333333333333333,4.16145181476846,0.03254067584480601,0.568523153942428,0.43147684605757197,1.0797636632200884,0.3333333333333333
Attrited Customer,50,0,38,2,3,1,4935.0,1574,3361.0,1.01,8527,84,0.5,0.319,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,101.51190476190476,19.0,0.5,1.7278622087132725,0.01702127659574468,0.3189463019250253,0.6810536980749746,2.02,0.3333333333333333
Existing Customer,31,0,24,2,2,2,34516.0,984,33532.0,0.9129999999999999,15347,109,0.787,0.028999999999999998,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,140.7981651376147,8.0,1.0,0.4446343724649438,0.0031579557306756286,0.028508517788851547,0.9714914822111484,1.1601016518424394,1.0
Attrited Customer,47,2,36,3,3,2,12933.0,2239,10694.0,0.445,6564,56,0.514,0.17300000000000001,1,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,117.21428571428571,12.0,0.6666666666666666,0.5075388540941776,0.00433000850537385,0.17312301863450089,0.8268769813654991,0.8657587548638133,0.6666666666666666
Existing Customer,42,4,30,3,1,3,29937.0,0,29937.0,0.746,14863,109,0.627,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,136.3577981651376,7.5,1.0,0.49647593279219693,0.0036409793900524434,0.0,1.0,1.189792663476874,3.0
Existing Customer,48,2,38,2,1,2,8881.0,1901,6980.0,0.8079999999999999,15530,110,0.6920000000000001,0.214,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,141.1818181818182,12.666666666666666,1.0,1.7486769507938296,0.012385992568404459,0.21405247156851706,0.785947528431483,1.167630057803468,2.0
Existing Customer,52,3,42,3,3,3,27514.0,1834,25680.0,0.769,12841,100,0.7859999999999999,0.067,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,128.41,10.5,1.0,0.4667078578178382,0.003634513338663953,0.06665697463109689,0.9333430253689031,0.9783715012722648,1.0
Existing Customer,45,2,37,3,1,1,32275.0,1845,30430.0,0.841,14917,88,0.7959999999999999,0.057,0,1,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,169.51136363636363,18.5,0.3333333333333333,0.46218435321456236,0.002726568551510457,0.05716498838109992,0.9428350116189,1.056532663316583,1.0
Existing Customer,48,3,44,3,2,1,4107.0,2517,1590.0,0.779,16027,112,0.723,0.613,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,143.09821428571428,22.0,0.3333333333333333,3.9023618212807403,0.027270513757000243,0.6128560993425858,0.38714390065741416,1.0774550484094054,0.5
Existing Customer,53,2,47,3,1,1,7469.0,1294,6175.0,0.8690000000000001,15212,124,0.746,0.17300000000000001,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,122.6774193548387,23.5,0.3333333333333333,2.036684964520016,0.016601954746284644,0.17324943098138976,0.8267505690186102,1.1648793565683648,1.0
Existing Customer,58,3,36,2,2,2,5023.0,1857,3166.0,0.631,14111,98,0.69,0.37,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,143.98979591836735,12.0,1.0,2.8092773243081823,0.01951025283695003,0.3696993828389409,0.6303006171610591,0.9144927536231885,1.0
Attrited Customer,36,2,36,2,3,3,6071.0,0,6071.0,0.912,9338,59,0.903,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,158.27118644067798,9.0,1.5,1.5381321034425959,0.009718333058804152,0.0,1.0,1.0099667774086378,1.0
Existing Customer,45,3,34,3,3,1,27494.0,879,26615.0,0.6709999999999999,14375,112,0.672,0.032,0,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,128.34821428571428,17.0,0.3333333333333333,0.5228413472030261,0.004073616061686186,0.031970611769840694,0.9680293882301593,0.9985119047619045,0.3333333333333333
Existing Customer,41,1,36,2,3,1,7106.0,2031,5075.0,0.746,16377,124,0.746,0.28600000000000003,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,132.07258064516128,18.0,0.5,2.3046721080776806,0.017450042217844075,0.28581480439065576,0.7141851956093442,1.0,0.3333333333333333
Existing Customer,43,5,31,3,3,1,17230.0,1805,15425.0,0.7879999999999999,14781,130,0.857,0.105,0,1,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,113.7,15.5,0.3333333333333333,0.8578641903656413,0.0075449796865931515,0.10475914103308183,0.8952408589669182,0.9194865810968494,0.3333333333333333
Existing Customer,49,4,42,3,2,1,30885.0,2018,28867.0,0.904,17350,115,0.62,0.065,0,1,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,150.8695652173913,21.0,0.3333333333333333,0.5617613728347094,0.0037234903674923103,0.06533916140521288,0.9346608385947871,1.4580645161290322,0.5
Existing Customer,53,1,43,2,2,2,3629.0,2517,1112.0,0.735,14205,102,0.759,0.6940000000000001,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,139.26470588235293,14.333333333333334,1.0,3.9143014604574264,0.028106916505924496,0.693579498484431,0.30642050151556904,0.9683794466403162,1.0
Attrited Customer,39,2,19,2,1,2,34516.0,796,33720.0,0.841,7721,75,0.667,0.023,1,1,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,1,102.94666666666667,6.333333333333333,1.0,0.22369335960134432,0.0021729053192722217,0.02306176845520918,0.9769382315447909,1.2608695652173911,2.0
Existing Customer,50,1,36,3,2,2,17970.0,1390,16580.0,0.7240000000000001,13204,97,0.7959999999999999,0.077,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,136.1237113402062,12.0,0.6666666666666666,0.7347801892042293,0.0053978853644963826,0.0773511407902059,0.9226488592097941,0.9095477386934675,1.0
Existing Customer,38,3,27,3,2,3,10343.0,2070,8273.0,0.747,14805,115,0.769,0.2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,128.7391304347826,6.75,1.0,1.4314028811756743,0.011118630958135938,0.20013535724644688,0.7998646427535532,0.9713914174252275,1.5
Attrited Customer,43,3,36,3,3,3,9267.0,0,9267.0,0.866,7991,90,1.093,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,88.78888888888889,9.0,1.0,0.8623071112549908,0.009711880867594691,0.0,1.0,0.7923147301006405,1.0
Existing Customer,55,2,45,2,3,3,2985.0,1651,1334.0,0.693,14187,103,0.873,0.5529999999999999,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,137.7378640776699,11.25,1.5,4.7527638190954775,0.03450586264656617,0.5530988274706867,0.4469011725293132,0.7938144329896907,1.0
Existing Customer,39,2,34,3,3,3,14386.0,2517,11869.0,0.735,13377,114,0.8690000000000001,0.175,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,117.34210526315789,8.5,1.0,0.9298623661893508,0.007924370916168497,0.17496176838593078,0.8250382316140692,0.8457997698504026,1.0
Existing Customer,38,1,19,2,3,3,3581.0,694,2887.0,0.6729999999999999,14637,109,0.787,0.19399999999999998,0,1,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,134.28440366972478,4.75,1.5,4.087405752583077,0.03043842502094387,0.19380061435353255,0.8061993856464674,0.8551461245235069,1.0
Existing Customer,37,2,28,2,2,3,3079.0,1267,1812.0,0.65,14540,104,0.552,0.41100000000000003,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,139.80769230769232,7.0,1.5,4.722312439103605,0.03377720038973693,0.4114972393634297,0.5885027606365704,1.1775362318840579,1.5
Existing Customer,48,2,37,3,3,2,3594.0,1996,1598.0,0.795,14881,109,0.703,0.555,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,136.52293577981652,12.333333333333334,0.6666666666666666,4.1405119643850865,0.030328324986087923,0.555370061213133,0.444629938786867,1.1308677098150783,0.6666666666666666
